8,Apr-20,2020,April,4,,,,,,,,,,
15,Apr-20,2020,April,4,,,,,,,,,,
6,May-20,2020,May,5,,,,,,,,,,
8,May-20,2020,May,5,,,,,,,,,,
15,May-20,2020,May,5,,,,,,,,,,
6,Jun-20,2020,June,6,1.404,0.001,,,,,,,,
8,Jun-20,2020,June,6,1.318,0.001,,,,,,,,
15,Jun-20,2020,June,6,1.875,0.001,1.532,0.001,0.000652534261474875,#REF!,#REF!,,,
6,Jul-20,2020,July,7,2.894,0.001,,,,,,,,
8,Jul-20,2020,July,7,1.295,0.011,,,,,,,,
15,Jul-20,2020,July,7,1.960,0.016,2.050,0.009,0.00455356968612783,#REF!,#REF!,,,
6,Aug-20,2020,August,8,3.572,0.011,,,,,,,,
8,Aug-20,2020,August,8,3.838,0.029,,,,,,,,
15,Aug-20,2020,August,8,5.154,0.023,4.188,0.021,0.00501432664756447,#REF!,#REF!,,,
6,Sep-20,2020,September,9,4.667,0.015,,,,,,,,
8,Sep-20,2020,September,9,0.877,0.001,,,,,,,,
15,Sep-20,2020,September,9,1.082,0.008,2.209,0.008,0.00362207968608512,#REF!,#REF!,,,
6,Oct-20,2020,October,10,1.394,0.001,,,,,,,,
8,Oct-20,2020,October,10,0.890,0.001,,,,,,,,
15,Oct-20,2020,October,10,1.417,0.005,1.234,0.002,0.00189132666846798,#REF!,#REF!,,,
6,Nov-20,2020,November,11,1.138,0.001,,,,,,,,
8,Nov-20,2020,November,11,0.644,0.001,,,,,,,,
15,Nov-20,2020,November,11,1.998,0.001,1.260,0.001,0.000793571428571429,#REF!,#REF!,,,
6,Dec-20,2020,December,12,,,,,,,,,,
8,Dec-20,2020,December,12,,,,,,,,,,
15,Dec-20,2020,December,12,,,,,,,,,,
6,Jan-21,2021,January,1,,,,,,,,,,
8,Jan-21,2021,January,1,,,,,,,,,,
15,Jan-21,2021,January,1,,,,,,,,,,
6,Feb-21,2021,February,2,2.187,0.011,,,,,,,,
8,Feb-21,2021,February,2,4.035,0.018,,,,,,,,
15,Feb-21,2021,February,2,4.005,0.014,3.409,0.014,0.00420455656595287,#REF!,#REF!,,,
6,Mar-21,2021,March,3,1.544,0.010,,,,,,,,
8,Mar-21,2021,March,3,1.164,0.001,,,,,,,,
15,Mar-21,2021,March,3,1.729,0.001,1.479,0.004,0.00270448501239576,#REF!,#REF!,,,
6,Apr-21,2021,April,4,0.678,0.001,,,,,,,,
8,Apr-21,2021,April,4,0.560,0.001,,,,,,,,
15,Apr-21,2021,April,4,1.148,0.001,0.795,0.001,0.00125720871751886,#REF!,#REF!,,,
6,May-21,2021,May,5,1.767,0.001,,,,,,,,
8,May-21,2021,May,5,1.220,0.001,,,,,,,,
15,May-21,2021,May,5,1.265,0.001,1.417,0.001,0.000705479774223895,#REF!,#REF!,,,
6,Jun-21,2021,June,6,2.493,0.001,,,,,,,,
8,Jun-21,2021,June,6,2.958,0.001,,,,,,,,
15,Jun-21,2021,June,6,3.500,0.013,2.984,0.005,0.00167576807060664,#REF!,#REF!,,,
6,Jul-21,2021,July,7,,,,,,,,,,
8,Jul-21,2021,July,7,,,,,,,,,,
15,Jul-21,2021,July,7,,,,,,,,,,
6,Aug-21,2021,August,8,3.915,0.001,,,,,,,,
8,Aug-21,2021,August,8,1.664,0.001,,,,,,,,
15,Aug-21,2021,August,8,1.471,0.001,2.350,0.001,0.000425489361702128,#REF!,#REF!,,,
6,Sep-21,2021,September,9,1.972,0.030,,,,,,,,
8,Sep-21,2021,September,9,0.977,0.001,,,,,,,,
15,Sep-21,2021,September,9,2.640,0.015,1.863,0.015,0.0082304347826087,#REF!,#REF!,,,
6,Oct-21,2021,October,10,2.269,0.001,,,,,,,,
8,Oct-21,2021,October,10,1.655,0.008,,,,,,,,
15,Oct-21,2021,October,10,2.103,0.001,2.009,0.003,0.00165916708146673,#REF!,#REF!,,,
6,Nov-21,2021,November,11,0.873,0.001,,,,,,,,
8,Nov-21,2021,November,11,0.905,0.001,,,,,,,,
15,Nov-21,2021,November,11,0.920,0.001,0.899,0.001,0.00111182357301705,#REF!,#REF!,,,
6,Dec-21,2021,December,12,0.750,0.001,,,,,,,,
8,Dec-21,2021,December,12,13.305,0.008,,,,,,,,
15,Dec-21,2021,December,12,0.760,0.001,4.938,0.003,0.000674978062774215,#REF!,#REF!,,,
6,Jan-22,2022,January,1,,,,,,,,,,
8,Jan-22,2022,January,1,,,,,,,,,,
15,Jan-22,2022,January,1,,,,,,,,,,
6,Feb-22,2022,February,2,,,,,,,,,,
8,Feb-22,2022,February,2,,,,,,,,,,
15,Feb-22,2022,February,2,,,,,,,,,,
6,Mar-22,2022,March,3,,,,,,,,,,
8,Mar-22,2022,March,3,,,,,,,,,,
15,Mar-22,2022,March,3,,,,,,,,,,
6,Apr-22,2022,April,4,,,,,,,,,,
8,Apr-22,2022,April,4,,,,,,,,,,
15,Apr-22,2022,April,4,,,,,,,,,,
6,May-22,2022,May,5,,,,,,,,,,
8,May-22,2022,May,5,,,,,,,,,,
15,May-22,2022,May,5,,,,,,,,,,
6,Jun-22,2022,June,6,,,,,,,,,,
8,Jun-22,2022,June,6,,,,,,,,,,
15,Jun-22,2022,June,6,,,,,,,,,,
6,Jul-22,2022,July,7,,,,,,,,,,
8,Jul-22,2022,July,7,,,,,,,,,,
15,Jul-22,2022,July,7,,,,,,,,,,
6,Aug-22,2022,August,8,,,,,,,,,,
8,Aug-22,2022,August,8,,,,,,,,,,
15,Aug-22,2022,August,8,,,,,,,,,,
6,Sep-22,2022,September,9,,,,,,,,,,
8,Sep-22,2022,September,9,,,,,,,,,,
15,Sep-22,2022,September,9,,,,,,,,,,
6,Oct-22,2022,October,10,,,,,,,,,,
8,Oct-22,2022,October,10,,,,,,,,,,
15,Oct-22,2022,October,10,,,,,,,,,,
6,Nov-22,2022,November,11,,,,,,,,,,
8,Nov-22,2022,November,11,,,,,,,,,,
15,Nov-22,2022,November,11,,,,,,,,,,
6,Dec-22,2022,December,12,,,,,,,,,,
8,Dec-22,2022,December,12,,,,,,,,,,
15,Dec-22,2022,December,12,,,,,,,,,,
6,Jan-23,2023,January,1,7.209,0.005,,,,,,,,
8,Jan-23,2023,January,1,2.868,0.007,,,,,,,,
15,Jan-23,2023,January,1,,,5.039,0.006,0.00119083060434653,#REF!,#REF!,,,
6,Feb-23,2023,February,2,1.217,0.012,,,,,,,,
8,Feb-23,2023,February,2,3.633,0.022,,,,,,,,
15,Feb-23,2023,February,2,1.178,0.012,2.009,0.015,0.00763105507631055,#REF!,#REF!,,,
6,Mar-23,2023,March,3,1.413,0.001,,,,,,,,
8,Mar-23,2023,March,3,2.846,0.019,,,,,,,,
15,Mar-23,2023,March,3,1.773,0.015,2.011,0.012,0.00580238726790451,#REF!,#REF!,,,
6,Apr-23,2023,April,4,1.28,0.001,,,,,,,,
8,Apr-23,2023,April,4,8.686,0.022,,,,,,,,
15,Apr-23,2023,April,4,1.638,0.013,3.868,0.012,0.0031023784901758,#REF!,#REF!,,,
6,May-23,2023,May,5,2.908,0.014,,,,,,,,
8,May-23,2023,May,5,6.021,0.033,,,,,,,,
15,May-23,2023,May,5,5.536,0.065,4.822,0.037,0.00774282751469063,#REF!,#REF!,,,
6,Jun-23,2023,June,6,2.22,0.001,,,,,,,,
8,Jun-23,2023,June,6,1.541,0.001,,,,,,,,
15,Jun-23,2023,June,6,1.954,0.001,1.905,0.001,0.00052488188976378,#REF!,#REF!,,,
6,Jul-23,2023,July,7,2.075,0.01,,,,,,,,
8,Jul-23,2023,July,7,3.821,0.01,,,,,,,,
15,Jul-23,2023,July,7,2.832,0.001,2.909,0.007,0.00240603803849679,#REF!,#REF!,,,
6,Aug-23,2023,August,8,2.175,0.001,,,,,,,,
8,Aug-23,2023,August,8,4.127,0.018,,,,,,,,
15,Aug-23,2023,August,8,1.47,0.001,2.591,0.007,0.0025733144621719,#REF!,#REF!,,,
6,Sep-23,2023,September,9,3.113,0.001,,,,,,,,
8,Sep-23,2023,September,9,1.782,0.001,,,,,,,,
15,Sep-23,2023,September,9,2.312,0.001,2.402,0.001,0.000416220341334813,#REF!,#REF!,,,
6,Oct-23,2023,October,10,1.215,0.03,,,,,,,,
8,Oct-23,2023,October,10,0.919,0.001,,,,,,,,
15,Oct-23,2023,October,10,1.343,0.001,1.159,0.011,0.00920327868852459,#REF!,#REF!,,,
6,Nov-23,2023,November,11,0.468,0.001,,,,,,,,
8,Nov-23,2023,November,11,1.262,0.001,,,,,,,,
15,Nov-23,2023,November,11,0.687,0.001,0.806,0.001,0.00124108398841539,#REF!,#REF!,,,
6,Dec-23,2023,December,12,1.716,0.014,,,,,,,,
8,Dec-23,2023,December,12,0.361,0.01,,,,,,,,
15,Dec-23,2023,December,12,1.167,0.01,1.081,0.011,0.0104808877928483,#REF!,#REF!,,,
6,Jan-24,2024,January,1,1.334,0.01,,,,,,,,
8,Jan-24,2024,January,1,1.147,0.008,,,,,,,,
15,Jan-24,2024,January,1,0.875,0.009,1.119,0.009,0.00804529201430274,#REF!,#REF!,,,
6,Feb-24,2024,February,2,,,,,,,,,,
8,Feb-24,2024,February,2,,,,,,,,,,
15,Feb-24,2024,February,2,,,,,,,,,,
6,Mar-24,2024,March,3,,,,,,,,,,
8,Mar-24,2024,March,3,0.513,0.001,,,,,,,,
15,Mar-24,2024,March,3,,,0.513,0.001,0.00194912280701754,#REF!,#REF!,,,
6,Apr-24,2024,April,4,0.797,0.008,,,,,,,,
8,Apr-24,2024,April,4,0.436,0.001,,,,,,,,
15,Apr-24,2024,April,4,0.554,0.001,0.596,0.003,0.0055958589815333,#REF!,#REF!,,,
6,May-24,2024,May,5,2.819,0.001,,,,,,,,
8,May-24,2024,May,5,4.958,0.007,,,,,,,,
15,May-24,2024,May,5,3.185,0.001,#REF!,0.003,#REF!,#REF!,#REF!,,,
6,Jun-24,2024,June,6,,,,,,,,,,
8,Jun-24,2024,June,6,,,,,,,,,,
15,Jun-24,2024,June,6,,,,,,,,,,
6,Jul-24,2024,July,7,,,,,,,,,,
8,Jul-24,2024,July,7,,,,,,,,,,
15,Jul-24,2024,July,7,,,,,,,,,,
6,Aug-24,2024,August,8,,,,,,,,,,
8,Aug-24,2024,August,8,,,,,,,,,,
15,Aug-24,2024,August,8,,,,,,,,,,
6,Sep-24,2024,September,9,,,,,,,,,,
8,Sep-24,2024,September,9,,,,,,,,,,
15,Sep-24,2024,September,9,,,,,,,,,,
6,Oct-24,2024,October,10,,,,,,,,,,
8,Oct-24,2024,October,10,,,,,,,,,,
15,Oct-24,2024,October,10,,,,,,,,,,
6,Nov-24,2024,November,11,,,,,,,,,,
8,Nov-24,2024,November,11,,,,,,,,,,
15,Nov-24,2024,November,11,,,,,,,,,,
6,Dec-24,2024,December,12,,,,,,,,,,
8,Dec-24,2024,December,12,,,,,,,,,,
15,Dec-24,2024,December,12,,,,,,,,,,
