10,4/30/2018,2018,April,4,0.15,-0.488648388,-0.483424972,13.39,0.165,,,,,,,,,,,,
9,5/24/2018,2018,May,5,0.37,-0.412038295,,,,,,,,,,,,,,,
10,5/24/2018,2018,May,5,1.67,0.04065771,-0.185690293,13.20,1.02,,,,,,,,,,,,
9,6/20/2018,2018,June,6,0.27,-0.446861064,,,,,,,,,,,,,,,
10,6/20/2018,2018,June,6,0.19,-0.47471928,-0.460790172,12.74,0.23,,,,,,,,,,,,
9,8/7/2018,2018,July,7,0.78,-0.26926494,,,,,,,,,,,,,,,
10,8/7/2018,2018,July,7,0.86,-0.241406724,-0.255335832,12.48,0.82,,,,,,,,,,,,
9,8/31/2018,2018,August,8,0.49,-0.370250971,,,,,,,,,,,,,,,
10,8/31/2018,2018,August,8,1.03,-0.182208016,-0.276229493,12.21,0.76,,,,,,,,,,,,
9,9/21/2018,2018,September,9,9.56,2.788174229,,,,,,,,,,,,,,,
10,9/21/2018,2018,September,9,10.7,3.185153802,2.986664015,15.19,10.13,,,,,,,,,,,,
9,11/1/2018,2018,October,10,0.49,-0.370250971,,,,,,,,,,,,,,,
10,11/1/2018,2018,October,10,0.56,-0.345875033,-0.358063002,14.84,0.525,,,,,,,,,,,,
9,11/15/2018,2018,November,11,0.74,-0.283194047,,,,,,,,,,,,,,,
10,11/15/2018,2018,November,11,0.72,-0.290158601,-0.286676324,14.55,0.73,,,,,,,,,,,,
9,,2018,December,12,,,,,,,,,,,,,,,,,
10,,2018,December,12,,,,,,,,,,,,,,,,,
9,,2019,January,1,,,,,,,,,,,,,,,,,
10,,2019,January,1,,,,,,,,,,,,,,,,,
9,,2019,February,2,,,,,,,,,,,,,,,,,
10,,2019,February,2,,,,,,,,,,,,,,,,,
9,4/9/2019,2019,March,3,0.22,-0.464272449,,,,,,,,,,,,,,,
10,4/9/2019,2019,March,3,0.39,-0.405073741,-0.20253687,14.35,0.305,,,,,,,,,,,,
9,5/1/2019,2019,April,4,0.28 ,-0.443378787,,,,,,,,,,,,,,,
10,5/1/2019,2019,April,4,1.57 ,0.00583494,0.00291747,14.35,0.925,,,,,,,,,,,,
9,5/16/2019,2019,May,5,0.37 ,-0.412038295,,,,,,,,,,,,,,,
10,5/16/2019,2019,May,5,0.06 ,-0.51998888,-0.25999444,14.09,0.215,,,,,,,,,,,,
9,6/26/2019,2019,June,6,0.29 ,-0.43989651,,,,,,,,,,,,,,,
10,6/26/2019,2019,June,6,0.38 ,-0.408556018,-0.204278009,13.89,0.335,,,,,,,,,,,,
9,7/26/2019,2019,July,7,0.20 ,-0.471237003,,,,,,,,,,,,,,,
10,7/26/2019,2019,July,7,4.33 ,0.96694338,0.48347169,14.37,2.265,,,,,,,,,,,,
9,,2019,August,8,,,,,,,,,,,,,,,,,
10,,2019,August,8,,,,,,,,,,,,,,,,,
9,,2019,September,9,,,,,,,,,,,,,,,,,
10,,2019,September,9,,,,,,,,,,,,,,,,,
9,10/30/2019,2019,October,10,0.49 ,-0.370250971,,,,,,,,,,,,,,,
10,10/30/2019,2019,October,10,1.18 ,-0.129973861,-0.250112416,14.12,0.835,,,,,,,,,,,,
9,,2019,November,11,,,,,,,,,,,,,,,,,
10,,2019,November,11,,,,,,,,,,,,,,,,,
9,12/29/2019,2019,December,12,1.47 ,-0.02898783,,,,,,,,,,,,,,,
10,12/29/2019,2019,December,12,1.68 ,0.044139987,0.007576079,14.13,1.575,,,,,,,,,,,,
9,,2020,January,1,,,,,,,,,,,,,,,,,
10,,2020,January,1,,,,,,,,,,,,,,,,,
9,,2020,February,2,,,,,,,,,,,,,,,,,
10,,2020,February,2,,,,,,,,,,,,,,,,,
9,,2020,March,3,,,,,,,,,,,,,,,,,
10,,2020,March,3,,,,,,,,,,,,,,,,,
9,,2020,April,4,,,,,,,,,,,,,,,,,
10,,2020,April,4,,,,,,,,,,,,,,,,,
9,,2020,May,5,,,,,,,,,,,,,,,,,
10,,2020,May,5,,,,,,,,,,,,,,,,,
9,6/23/20,2020,June,6,1.16 ,-0.136938415,,,,,,,,,,,,,,,
10,6/23/20,2020,June,6,2.22 ,0.232182942,0.047622264,14.17,1.69,,,,,,,,,,,,
9,7/28/20,2020,July,7,0.73 ,-0.286676324,,,,,,,,,,,,,,,
10,7/28/20,2020,July,7,0.91 ,-0.223995339,-0.255335832,13.92,0.82,,,,,,,,,,,,
9,8/26/20,2020,August,8,3.00 ,0.503800545,,,,,,,,,,,,,,,
10,8/26/20,2020,August,8,4.27 ,0.946049718,0.724925132,14.64,3.635,,,,,,,,,,,,
9,9/22/20,2020,September,9,0.28 ,-0.443378787,,,,,,,,,,,,,,,
10,9/23/20,2020,September,9,0.07 ,-0.516506604,-0.479942695,14.16,0.175,,,,,,,,,,,,
9,10/20/20,2020,October,10,0.67 ,-0.307569986,,,,,,,,,,,,,,,
10,10/20/20,2020,October,10,1.70 ,0.05110454,-0.128232723,14.04,1.185,,,,,,,,,,,,
9,11/19/20,2020,November,11,1.82 ,0.092891864,,,,,,,,,,,,,,,
10,11/19/20,2020,November,11,1.85 ,0.103338695,0.098115279,14.13,1.835,,,,,,,,,,,,
9,,2020,December,12,,,,,,,,,,,,,,,,,
10,,2020,December,12,,,,,,,,,,,,,,,,,
9,,2021,January,1,,,,,,,,,,,,,,,,,
10,,2021,January,1,,,,,,,,,,,,,,,,,
9,2/4/2021,2021,February,2,0.64,-0.318016817,,,,,,,,,,,,,,,
10,2/4/2021,2021,February,2,0.53,-0.356321864,-0.33716934,13.80,0.585,,,,,,,,,,,,
9,3/26/2021,2021,March,3,1.65,0.033693156,,,,,,,,,,,,,,,
10,3/26/2021,2021,March,3,1.68,0.044139987,0.038916571,13.84,1.665,,,,,,,,,,,,
9,4/28/2021,2021,April,4,0.40,-0.401591464,,,,,,,,,,,,,,,
10,4/28/2021,2021,April,4,0.43,-0.391144633,-0.396368049,13.44,0.415,,,,,,,,,,,,
9,5/19/2021,2021,May,5,0.22,-0.464272449,,,,,,,,,,,,,,,
10,5/19/2021,2021,May,5,0.50,-0.366768694,-0.415520572,13.02,0.36,,,,,,,,,,,,
9,6/30/2021,2021,June,6,0.24,-0.457307895,,,,,,,,,,,,,,,
10,6/30/2021,2021,June,6,0.13,-0.495612942,-0.476460419,12.55,0.185,,,,,,,,,,,,
9,7/28/2021,2021,July,7,0.75,-0.27971177,,,,,,,,,,,,,,,
10,7/28/2021,2021,July,7,1.88,0.113785526,-0.082963122,12.46,1.315,,,,,,,,,,,,
9,8/25/2021,2021,August,8,2.15,0.207807004,,,,,,,,,,,,,,,
10,8/25/2021,2021,August,8,4.43,1.00176615,0.604786577,13.07,3.29,,,,,,,,,,,,
9,9/29/2021,2021,September,9,1.09,-0.161314354,,,,,,,,,,,,,,,
10,9/29/2021,2021,September,9,1.31,-0.084704261,-0.123009307,12.95,1.2,,,,,,,,,,,,
9,10/27/21,2021,October,10,1.06,-0.171761185,,,,,,,,,,,,,,,
10,10/27/21,2021,October,10,1.05,-0.175243462,-0.173502323,12.77,1.055,,,,,,,,,,,,
9,11/16/21,2021,November,11,0.42,-0.39462691,,,,,,,,,,,,,,,
10,11/16/21,2021,November,11,0.56,-0.345875033,-0.370250971,12.40,0.49,,,,,,,,,,,,
9,12/15/21,2021,December,12,0.20,-0.471237003,,,,,,,,,,,,,,,
10,12/15/21,2021,December,12,0.87,-0.237924447,-0.354580725,12.05,0.535,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,1.55,,,,,,,,,,,,,,,,
,,,,,2.87,,,,,,,,,,,,,,,,
