10,5/17/2000,2000,MAY,5,1.00 ,-0.543011369,-0.521117618,-22.97,1.11,,,,,,,,,,,,
9,6/15/2000,2000,JUNE,6,1.84 ,-0.375822721,,,,,,,,,,,,,,,
10,6/15/2000,2000,JUNE,6,0.17 ,-0.708209676,-0.542016199,-23.51,1.005,,,,,,,,,,,,
9,7/12/2000,2000,JULY,7,0.74 ,-0.594760237,,,,,,,,,,,,,,,
10,7/12/2000,2000,JULY,7,1.30 ,-0.483301138,-0.539030687,-24.05,1.02,,,,,,,,,,,,
9,8/17/2000,2000,AUGUST,8,1.93 ,-0.357909652,,,,,,,,,,,,,,,
10,8/17/2000,2000,AUGUST,8,0.76 ,-0.590779555,-0.474344603,-24.52,1.345,,,,,,,,,,,,
9,9/14/2000,2000,SEPTEMBER,9,3.06 ,-0.133001113,,,,,,,,,,,,,,,
10,9/14/2000,2000,SEPTEMBER,9,1.52 ,-0.439513635,-0.286257374,-24.81,2.29,,,,,,,,,,,,
9,10/16/2000,2000,OCTOBER,10,1.25 ,-0.493252843,,,,,,,,,,,,,,,
10,10/16/2000,2000,OCTOBER,10,2.43 ,-0.2583926,-0.375822721,-25.18,1.84,,,,,,,,,,,,
9,11/16/2000,2000,NOVEMBER,11,2.22 ,-0.300189762,,,,,,,,,,,,,,,
10,11/16/2000,2000,NOVEMBER,11,0.58 ,-0.626605693,-0.463397727,-25.65,1.4,,,,,,,,,,,,
9,12/13/2000,2000,DECEMBER,12,0.13 ,-0.716171041,,,,,,,,,,,,,,,
10,12/13/2000,2000,DECEMBER,12,0.53 ,-0.636557399,-0.67636422,-26.32,0.33,1.2925,,,,,,,,,,,
9,1/11/2001,2001,JANUARY,1,,,,,,,,,,,,,,,,,
10,1/11/2001,2001,JANUARY,1,,,,,,,,,,,,,,,,,
9,2/7/2001,2001,FEBRUARY,2,,,,,,,,,,,,,,,,,
10,2/7/2001,2001,FEBRUARY,2,,,,,,,,,,,,,,,,,
9,3/12/2001,2001,MARCH,3,2.30,-0.284267033,,,,,,,,,,,,,,,
10,3/12/2001,2001,MARCH,3,1.41,-0.461407386,-0.37283721,-26.70,1.855,,,,,,,,,,,,
